Country,League,Matchday,Hometeam,Awayteam
Spain,Segunda Division,37,Mirandes,Cultural Leonesa
Spain,Segunda Division,37,Valladolid,Sociedad B
Spain,Segunda Division,38,Almeria,Mirandes
Spain,Segunda Division,38,Andorra,Albacete
Spain,Segunda Division,38,Castellon,Cordoba
Spain,Segunda Division,38,Cultural Leonesa,Cadiz
Spain,Segunda Division,38,Eibar,Malaga
Spain,Segunda Division,38,Sp Gijon,Ceuta
Spain,Segunda Division,38,La Coruna,Leganes
Spain,Segunda Division,38,Las Palmas,Valladolid
Spain,Segunda Division,38,Santander,Huesca
Spain,Segunda Division,38,Sociedad B,Burgos
Spain,Segunda Division,38,Zaragoza,Granada
Spain,Segunda Division,39,Albacete,Cultural Leonesa
Spain,Segunda Division,39,Andorra,Las Palmas
Spain,Segunda Division,39,Burgos,Almeria
Spain,Segunda Division,39,Cadiz,La Coruna
Spain,Segunda Division,39,Ceuta,Castellon
Spain,Segunda Division,39,Cordoba,Granada
Spain,Segunda Division,39,Huesca,Sociedad B
Spain,Segunda Division,39,Leganes,Santander
Spain,Segunda Division,39,Malaga,Sp Gijon
Spain,Segunda Division,39,Mirandes,Eibar
Spain,Segunda Division,39,Valladolid,Zaragoza
Spain,Segunda Division,40,Almeria,Las Palmas
Spain,Segunda Division,40,Castellon,Cadiz
Spain,Segunda Division,40,Ceuta,Malaga
Spain,Segunda Division,40,Cordoba,Albacete
Spain,Segunda Division,40,Cultural Leonesa,Eibar
Spain,Segunda Division,40,Granada,Burgos
Spain,Segunda Division,40,La Coruna,Andorra
Spain,Segunda Division,40,Leganes,Huesca
Spain,Segunda Division,40,Santander,Valladolid
Spain,Segunda Division,40,Sociedad B,Mirandes
Spain,Segunda Division,40,Zaragoza,Sp Gijon
Spain,Segunda Division,41,Albacete,Sociedad B
Spain,Segunda Division,41,Andorra,Ceuta
Spain,Segunda Division,41,Cadiz,Leganes
Spain,Segunda Division,41,Cultural Leonesa,Burgos
Spain,Segunda Division,41,Eibar,Cordoba
Spain,Segunda Division,41,Sp Gijon,Almeria
Spain,Segunda Division,41,Huesca,Castellon
Spain,Segunda Division,41,Las Palmas,Zaragoza
Spain,Segunda Division,41,Malaga,Santander
Spain,Segunda Division,41,Mirandes,Granada
Spain,Segunda Division,41,Valladolid,La Coruna
Spain,Segunda Division,42,Almeria,Valladolid
Spain,Segunda Division,42,Burgos,Andorra
Spain,Segunda Division,42,Castellon,Eibar
Spain,Segunda Division,42,Ceuta,Albacete
Spain,Segunda Division,42,Cordoba,Huesca
Spain,Segunda Division,42,Granada,Sp Gijon
Spain,Segunda Division,42,La Coruna,Las Palmas
Spain,Segunda Division,42,Leganes,Mirandes
Spain,Segunda Division,42,Santander,Cadiz
Spain,Segunda Division,42,Sociedad B,Cultural Leonesa
Spain,Segunda Division,42,Zaragoza,Malaga
